sr_no,gender,hue,value,height,physique,color_season,event,wedding_category,location,forecast,date ,top,top_fabric,top_color,top_decor,bottom,bottom_fabric,bottom_color,bottom_decor,dupatta_fabric,dupatta_color,dupatta_decor,hijab_color,shoes,shoes_color,accessories
3530,male,warm,dark,tall,chubby/obese,autumn,eid,nill,islamabad,29,08-09-24,kurta,linen,brown,embellishments,shalwar,linen,brown,embellishments,nill,nill,nill,nill,shoes,black,nill
3531,male,warm,dark,tall,chubby/obese,autumn,eid,nill,islamabad,29,08-09-24,kurta,wool,brown,embellishments,shalwar,wool,brown,embellishments,nill,nill,nill,nill,shoes,black,nill
3532,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,38,18-09-24,kurta,cotton,brown,embroidery,shalwar,cotton,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3533,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,38,18-09-24,kurta,cotton,brown,embroidery,shalwar,cotton,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3534,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,38,18-09-24,kurta,linen,brown,embroidery,shalwar,linen,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3535,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,38,18-09-24,kurta,wool,brown,embroidery,shalwar,wool,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3536,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,35,24-07-24,kurta,cotton,brown,embroidery,shalwar,cotton,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3537,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,35,24-07-24,kurta,cotton,brown,embroidery,shalwar,cotton,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3538,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,35,24-07-24,kurta,linen,brown,embroidery,shalwar,linen,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3539,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,35,24-07-24,kurta,wool,brown,embroidery,shalwar,wool,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3540,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,24,02-11-24,kurta,cotton,brown,embroidery,shalwar,cotton,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3541,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,24,02-11-24,kurta,cotton,brown,embroidery,shalwar,cotton,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3542,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,24,02-11-24,kurta,linen,brown,embroidery,shalwar,linen,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3543,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,24,02-11-24,kurta,wool,brown,embroidery,shalwar,wool,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3544,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,13,23-10-24,kurta,cotton,brown,embroidery,shalwar,cotton,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3545,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,13,23-10-24,kurta,cotton,brown,embroidery,shalwar,cotton,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3546,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,13,23-10-24,kurta,linen,brown,embroidery,shalwar,linen,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3547,male,warm,dark,tall,chubby/obese,autumn,party,nill,islamabad,13,23-10-24,kurta,wool,brown,embroidery,shalwar,wool,brown,embroidery,nill,nill,nill,nill,shoes,black,nill
3548,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,31,22-06-24,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3549,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,31,22-06-24,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3550,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,31,22-06-24,kurta,linen,brown,print,shalwar,linen,brown,print,nill,nill,nill,nill,shoes,black,nill
3551,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,31,22-06-24,kurta,wool,brown,print,shalwar,wool,brown,print,nill,nill,nill,nill,shoes,black,nill
3552,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,14,20-06-24,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3553,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,14,20-06-24,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3554,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,14,20-06-24,kurta,linen,brown,print,shalwar,linen,brown,print,nill,nill,nill,nill,shoes,black,nill
3555,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,14,20-06-24,kurta,wool,brown,print,shalwar,wool,brown,print,nill,nill,nill,nill,shoes,black,nill
3556,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,10,09-01-25,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3557,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,10,09-01-25,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3558,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,10,09-01-25,kurta,linen,brown,print,shalwar,linen,brown,print,nill,nill,nill,nill,shoes,black,nill
3559,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,10,09-01-25,kurta,wool,brown,print,shalwar,wool,brown,print,nill,nill,nill,nill,shoes,black,nill
3560,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,27,20-05-24,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3561,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,27,20-05-24,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3562,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,27,20-05-24,kurta,linen,brown,print,shalwar,linen,brown,print,nill,nill,nill,nill,shoes,black,nill
3563,male,warm,dark,tall,chubby/obese,autumn,dawat,nill,islamabad,27,20-05-24,kurta,wool,brown,print,shalwar,wool,brown,print,nill,nill,nill,nill,shoes,black,nill
3564,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,28,06-04-25,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3565,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,28,06-04-25,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3566,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,28,06-04-25,kurta,linen,brown,print,shalwar,linen,brown,print,nill,nill,nill,nill,shoes,black,nill
3567,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,28,06-04-25,kurta,wool,brown,print,shalwar,wool,brown,print,nill,nill,nill,nill,shoes,black,nill
3568,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,39,29-06-24,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3569,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,39,29-06-24,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3570,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,39,29-06-24,kurta,linen,brown,print,shalwar,linen,brown,print,nill,nill,nill,nill,shoes,black,nill
3571,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,39,29-06-24,kurta,wool,brown,print,shalwar,wool,brown,print,nill,nill,nill,nill,shoes,black,nill
3572,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,29,21-02-25,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3573,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,29,21-02-25,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3574,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,29,21-02-25,kurta,linen,brown,print,shalwar,linen,brown,print,nill,nill,nill,nill,shoes,black,nill
3575,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,29,21-02-25,kurta,wool,brown,print,shalwar,wool,brown,print,nill,nill,nill,nill,shoes,black,nill
3576,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,26,16-04-25,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3577,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,26,16-04-25,kurta,cotton,brown,print,shalwar,cotton,brown,print,nill,nill,nill,nill,shoes,black,nill
3578,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,26,16-04-25,kurta,linen,brown,print,shalwar,linen,brown,print,nill,nill,nill,nill,shoes,black,nill
3579,male,warm,dark,tall,chubby/obese,autumn,office/uni,nill,islamabad,26,16-04-25,kurta,wool,brown,print,shalwar,wool,brown,print,nill,nill,nill,nill,shoes,black,nill
3580,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,37,10-03-25,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3581,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,37,10-03-25,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3582,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,37,10-03-25,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3583,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,37,10-03-25,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3584,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,34,02-10-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3585,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,34,02-10-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3586,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,34,02-10-24,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3587,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,34,02-10-24,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3588,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,37,27-09-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3589,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,37,27-09-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3590,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,37,27-09-24,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3591,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,37,27-09-24,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3592,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,40,31-01-25,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3593,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,40,31-01-25,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3594,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,40,31-01-25,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3595,male,warm,light,short,skinny/slim,spring,wedding,mehndi,islamabad,40,31-01-25,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3596,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,33,09-07-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3597,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,33,09-07-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3598,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,33,09-07-24,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3599,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,33,09-07-24,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3600,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,15,16-08-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3601,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,15,16-08-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3602,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,15,16-08-24,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3603,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,15,16-08-24,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3604,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,38,06-09-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3605,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,38,06-09-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3606,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,38,06-09-24,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3607,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,38,06-09-24,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3608,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,40,13-12-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3609,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,40,13-12-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3610,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,40,13-12-24,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3611,male,warm,light,short,skinny/slim,spring,wedding,barat,islamabad,40,13-12-24,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3612,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,17,21-10-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3613,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,17,21-10-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3614,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,17,21-10-24,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3615,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,17,21-10-24,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3616,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,21,09-04-25,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3617,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,21,09-04-25,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3618,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,21,09-04-25,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3619,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,21,09-04-25,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3620,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,35,19-02-25,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3621,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,35,19-02-25,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3622,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,35,19-02-25,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3623,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,35,19-02-25,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3624,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,26,30-10-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3625,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,26,30-10-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3626,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,26,30-10-24,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3627,male,warm,light,short,skinny/slim,spring,wedding,walima,islamabad,26,30-10-24,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,khussa,brown,nill
3628,male,warm,light,short,skinny/slim,spring,eid,nill,islamabad,33,24-03-25,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,shoes,black,nill
3629,male,warm,light,short,skinny/slim,spring,eid,nill,islamabad,33,24-03-25,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,shoes,black,nill
3630,male,warm,light,short,skinny/slim,spring,eid,nill,islamabad,33,24-03-25,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,shoes,black,nill
3631,male,warm,light,short,skinny/slim,spring,eid,nill,islamabad,33,24-03-25,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,shoes,black,nill
3632,male,warm,light,short,skinny/slim,spring,eid,nill,islamabad,13,30-12-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,shoes,black,nill
3633,male,warm,light,short,skinny/slim,spring,eid,nill,islamabad,13,30-12-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,shoes,black,nill
3634,male,warm,light,short,skinny/slim,spring,eid,nill,islamabad,13,30-12-24,kurta,linen,cream,embellishments,shalwar,linen,cream,embellishments,nill,nill,nill,nill,shoes,black,nill
3635,male,warm,light,short,skinny/slim,spring,eid,nill,islamabad,13,30-12-24,kurta,wool,cream,embellishments,shalwar,wool,cream,embellishments,nill,nill,nill,nill,shoes,black,nill
3636,male,warm,light,short,skinny/slim,spring,eid,nill,islamabad,30,19-10-24,kurta,cotton,cream,embellishments,shalwar,cotton,cream,embellishments,nill,nill,nill,nill,shoes,black,nill
